user_id,response,ans_code,ans_count,val_code,val_count,goal_code,goal_count,control_code,control_count,material
5f49396f5324cf32b7bee64b,"Bill returns home to find that he has won the lottery, and buys a fancy villa at the holiday destination he had just visited to celebrate.",bh_pos_ans4,1,pos,1,goal_object,1,neither_control,1,bill_holiday
5f4a5983a08b215d74d2cd99,"He returns home to find out he has been fired for not actually booking a holiday, he just left without saying anything.",bh_neg_ans6,1,neg,1,goal_object,1,controllable,1,bill_holiday
5f502f77b2c26c1a4d6a7e59,Bill also lost his mobile phone on top of his luggage,other,1,neg,1,goal_object,1,controllable,1,bill_holiday
5f5158c1573b9938ed97d812,Someone knocks on his door with his luggage ,bh_pos_ans1,1,pos,1,goal_object,1,uncontrollable,1,bill_holiday
5f523ba1c2e4fb4a54dc9fa0,Covid restrictions are introduced and he has to travel home early,bh_neg_ans5,1,neg,1,non_goal_object,1,uncontrollable,1,bill_holiday
5f52c34dbc9a931b2df43460,He lost his luggage which means his passport is missing too since he put it there.,bh_neg_ans3,1,neg,1,goal_object,1,controllable,1,bill_holiday
5f53cfde4e91947067d2435a,Bill received a call that he needs to return to work,other,1,neg,1,goal_object,1,uncontrollable,1,bill_holiday
5f5a5ff6b17ec410b0b437f9,Bill is unable to return to the country because he lost his passport.,bh_neg_ans3,1,neg,1,goal_object,1,controllable,1,bill_holiday
5360c37cfdf99b02ccc08fcb,Rebecca sees a shark in the sea. ,rs_neg_ans1,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
55a14418fdf99b6ec83c244f,The lifeguard goes for a swim in the sea when Rebecca decides not to.,rs_other,1,neither,1,goal_object,1,uncontrollable,1,rebecca_swimming
55bbf175fdf99b47c7d10a22,"She ignores the lifeguard, and enters the sea. Soon, people are rushing out of the water, but Rebecca doesn't notice. ""Shark!"" someone yells, but it is too late. She is eaten.",rs_neg_ans2,1,neg,1,goal_object,1,neither_control,1,rebecca_swimming
56163e6e7ffc8a0005812df2,A shark appears and tears off her legs,rs_neg_ans2,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
56671468d87e9100052f7f8b,"The bad weather worsens, putting sarah in danger while she's swimming. The lifeguard has to rescue her.",rs_neg_ans4,1,neg,1,goal_object,1,neither_control,1,rebecca_swimming
56c22e040a25f1000ae56894,The lifeguard was wrong. Rebecca is attacked by a shark,rs_neg_ans2,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
56cefc4cb009e1000aa73684,The sea is crowded with people and Rebecca doesn't enjoy her swim. ,rs_other,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
56d1f9597bbc32000589a58d,It started to hail,rs_neg_ans7,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
57719c19b425c40001433b1f,a whale appears while she swims in the sea,rs_pos_ans4,1,pos,1,goal_object,1,uncontrollable,1,rebecca_swimming
5788d88416a091000112be18,She decides to stay on the beach but gets bitten by a dog.,rs_neg_ans2,1,neg,1,goal_object,1,neither_control,1,rebecca_swimming
579ccf9ebaec1b0001698960,A school of sharks is seen swimming close to the beach.,rs_neg_ans1,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
57b4d420869234000179f45a,Rebecca goes anyway for a swim,rs_neg_ans9,1,pos,1,goal_object,1,controllable,1,rebecca_swimming
57bdd76370808a00012d9829,a huge storm came ,rs_neg_ans7,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
57fcf3770fc1ce0001f03aaa,Rebecca gets eaten by a shark,rs_neg_ans2,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5836e4bda37e9b000108c2ac,She decides to have a swim,rs_neg_ans9,1,pos,1,goal_object,1,controllable,1,rebecca_swimming
5873b2d22bd3c90001859b76,She got sunburn.,rs_neg_ans2,1,neg,1,non_goal_object,1,controllable,1,rebecca_swimming
5877066b1ed9d10001050b9a,It turns out to be a sunny day,rs_pos_ans3,1,pos,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
58794c1e327dab000199ea58,she rela1es on the beach in the sun-->she relaxes on the beach in the sun,rs_pos_ans3,1,pos,1,goal_object,1,controllable,1,rebecca_swimming
58c3d3caabafb2000142055f,A shark is spotted.,rs_neg_ans1,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
58c565298a3f870001c0e70d,She decides to go for a quick swim anyway.,rs_neg_ans9,1,neither,1,goal_object,1,controllable,1,rebecca_swimming
58eec4b09fbdde00011e95b0,She gets caught in a riptide.,rs_neg_ans4,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
591801345020970001c19493,a shark is seen swimming around.,rs_neg_ans1,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
59317a9fe7866d00016187e7,it starts to rain,rs_neg_ans7,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
595e7974af78da0001a21c3a,She sees a dolphin jump out of the water,rs_pos_ans4,1,pos,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
595f5d26b752840001ca4451,she sees someone she hasnt seen in a while,rs_pos_ans1,1,pos,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
59836c8b06cd1f0001f8e111,Her goggles break.,rs_neg_ans6,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
599180ed9d487e0001ac3b5a,The lifeguard has an accident and Rebecca saves his/her life.,rs_neg_ans8,1,pos,1,goal_object,1,neither_control,1,rebecca_swimming
5995aee73ae1c8000110650d,The sky darkens and she can see an ununsual grey shape on the horizon,rs_neg_ans7,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
59a1afb2fc0caa0001121c0c,The weather changes and it starts to rain.,rs_neg_ans7,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
59e7362fe75b450001a69349,she ignored the lifeguard,rs_neg_ans9,1,neither,1,goal_object,1,controllable,1,rebecca_swimming
5a0c4184fe645f0001e9f5dd,A large wave takes her under when she swims in the sea and she has to be rescued.,rs_neg_ans4,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5a2ef9bbfd28e9000102ee68,She stood on a razor fish.,rs_neg_ans2,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5a86e1a4eea3d300016e7981,"She ignores the lifeguard and swims, gets in trouble and needs rescuing but then falls in love with the lifeguard who rescued her. They marry and live happily ever after ",rs_pos_ans2,1,pos,1,goal_object,1,neither_control,1,rebecca_swimming
5a9d8c04b5e2110001c6e15f,A shark attacked her.,rs_neg_ans2,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5ab8d402e1546900019b71b7,A storm started brewing and the water became choppy.,rs_neg_ans7,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5abea1621667e40001d82af2,She ignored the lifeguard and drowned. ,rs_neg_ans3,1,neg,1,goal_object,1,neither_control,1,rebecca_swimming
5ac888369534ba0001c763e1,The weather changes ,rs_other,1,neither,1,goal_object,1,uncontrollable,1,rebecca_swimming
5adf2a17c2b5db0001d8dc29,The lifeguard says there have been shark sightings nearby so it is unsafe to swim,rs_other,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5aeaa1e5eb500a00010a21c0,Suddenly the roll of thunder as the sky darkens more.,rs_neg_ans7,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5af5d34e25561e00013ab3d7,A pod of Dolphins swim close by,rs_pos_ans4,1,pos,1,goal_object,1,uncontrollable,1,rebecca_swimming
5aff1adb293d310001021738,there is a storm ,rs_neg_ans7,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5b0d9494e9270900013bd5a5,Lots of dolphins appear.,rs_pos_ans4,1,pos,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5b0fe699e9270900013c0882,Rebecca ignores the life guard and runs in to the sea and gets in to trouble ,rs_neg_ans9,1,neg,1,goal_object,1,neither_control,1,rebecca_swimming
5b588565115d17000113f81e,She instead ends up sunbathing and the reason the sea was so unsafe was because dolphins were migrating and swimming by so she watches the dolphins swim instead. ,rs_pos_ans4,1,pos,1,goal_object,1,controllable,1,rebecca_swimming
5b5f23420085cb0001872849,A big wave comes.,rs_neg_ans4,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5b942e793fe4370001e627e0,There is a sudden cry for help and Rebecca sees a woman in the sea waving desperately and shouting.,rs_neg_ans1,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5b9588a921e7200001f59638,The tide pulls her.,rs_neg_ans4,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5bccc1c50f10750001d7d693,She gets stung by a jelly fish,rs_neg_ans2,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5bd7b4053dac81000124b592,"As she is swimming, the weather takes a turn for the worse and she gets into difficulty whilst swimming. ",rs_neg_ans7,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5bdc1c289ab26e0001a46b96,Rebecca is bitten by a shark,rs_neg_ans2,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5bf2f4028e5b8b00018d9b88,"death, pain and suffering",rs_other,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5bfc0eb58422770001d9b668,she gets caught in a rip tide,rs_neg_ans4,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5c0c24711b80df00017827ea,She gets eaten by a lion,rs_neg_ans2,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5c1c1e7fdbc4da000164934f,She goes in the sea anyway,rs_neg_ans9,1,neither,1,goal_object,1,controllable,1,rebecca_swimming
5c23615d70d93a0001202ea2,when she went out to swim a storm approached and everyone had to leave the beach ,rs_neg_ans7,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5c27b1270091e40001ca1d1b,it starts to rain,rs_neg_ans7,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5c3811791ede2b000115555b,A riptide carries Rebecca out to sea.,rs_neg_ans4,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5c389923184bfd00010b4ce7,She is attacked by a giant squid,rs_neg_ans2,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5c3cb9759883d4000141f800,the weather clears and Rebecca gets her wish,rs_pos_ans3,1,pos,1,goal_object,1,uncontrollable,1,rebecca_swimming
5c484b16c41b2a000183c837,david hasslehoff teleports to the beach and overrides the life guards decision. ,rs_pos_ans1,1,pos,1,goal_object,1,uncontrollable,1,rebecca_swimming
5c4b9e94ad466000019101d6,sudden storm ,rs_neg_ans7,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5c51d3e6a163ac0001721273,There is suddenly a thunder storm,rs_neg_ans7,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5c54b2e0cf1cd900018cf6a6,Rebecca goes back home and then goes t the movies,rs_other,1,pos,1,non_goal_object,1,controllable,1,rebecca_swimming
5c5f61170a2a3c000123dc45,an accident,rs_other,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5c631c65787ee80001ffba5e,Rebecca stands on a jellyfish ,rs_neg_ans2,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5c802134433e2d00172ac5d1,There's a storm,rs_neg_ans7,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5c8a616f692c6100013c845d,The weather gets better and she can swim.,rs_pos_ans3,1,pos,1,goal_object,1,uncontrollable,1,rebecca_swimming
5c9034a2eedbd9001573ca14,Rebecca and the lifeguard have a picnic together at the end of his shift,rs_pos_ans2,1,pos,1,goal_object,1,neither_control,1,rebecca_swimming
5c9139d85c6c0200156977e6,She saw a shark.,rs_neg_ans1,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5c924468a5c1db00144f7fcb,she drowned,rs_neg_ans3,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5cbe0f575c7161000191fe80,She gets stung by a jellyfish while she is swimming and the attractive lifeguard has to pee on it - so ensues a lovely summer romance with the girl of her dreams!,rs_pos_ans2,1,pos,1,goal_object,1,neither_control,1,rebecca_swimming
5cc5aacff6ef910019e51ecd,a rip tide drags somebody under,rs_neg_ans1,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5cd01e707e84a20017fddc02,She goes out for a drink with the lifeguard who saved her life and they live happily ever after.,rs_pos_ans2,1,pos,1,goal_object,1,neither_control,1,rebecca_swimming
5cd02c98ec9cad001834e76a,A huge wave knocks rebecca over,rs_neg_ans4,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5cd5fe480f0de600018e7251,The beach may be a little too overcrowded and the tide might be a little too high.,rs_neg_ans4,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5ce1aee8a80ce000014ae0f5,she sees an old friend on the beach and goes for a coffee,rs_pos_ans1,1,pos,1,goal_object,1,controllable,1,rebecca_swimming
5ce50e4054e33d0001189577,The weather was bad so she wasn't allowed so she went home.,rs_neg_ans7,1,neg,1,goal_object,1,neither_control,1,rebecca_swimming
5ce98960b8a8130019d684dd,The weather suddenly changes and there is a huge storm.,rs_neg_ans7,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5ce9b0e4be5a6b00163f6870,Rebecca swims anyway. The lifeguard watches her as she starts to struggle in the riptide but does nothing to help her. She soon disappears out of sight and the lifeguard breathes a sigh of contentment.,rs_neg_ans3,1,neg,1,goal_object,1,neither_control,1,rebecca_swimming
5cfa1a744ccbd50001535ef2,The lifeguard tells Rebecca that there is an open air pool a few minutes walk away so she still gets to swim.,rs_other,1,pos,1,goal_object,1,neither_control,1,rebecca_swimming
5d1bc78f79ca6c00011afbe5,A shark appears,rs_neg_ans1,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5d39bb499f4f3f00158298f2,She sees a shark.,rs_neg_ans1,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5d3a12fa3bc59d0001b05812,Rebecca walks into the water and sees a shark swimming towards her.,rs_neg_ans1,1,neg,1,goal_object,1,neither_control,1,rebecca_swimming
5d45e3bdf1d31800163cf999,A shark appears!,rs_neg_ans1,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5d49cec82c271d0001bbb252,The lifeguard fell off his chair,rs_neg_ans8,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5d4b36bf137506001bb6b366,She gets into trouble in the water. ,rs_neg_ans4,1,neg,1,non_goal_object,1,neither_control,1,rebecca_swimming
5d53bdc9b18d590018dac171,A boat with refugees aboard comes into view.,rs_other,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5d558c262d8a6200172a8b7b,The beach is evacuated because of an une1ploded WWII bomb off shore.-->The beach is evacuated because of an unexploded WWII bomb off shore.,rs_neg_ans1,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5d55a0f63af827001981b8d6,There is a huge wave and she decides not to go in the sea.,rs_neg_ans4,1,neg,1,goal_object,1,neither_control,1,rebecca_swimming
5d5d13312a28f400015a5b6f,Rebecca was drowned.,rs_neg_ans3,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5d66c1382d1a18000170759b,Dolphin in the water,rs_pos_ans4,1,pos,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5d6e5990e77e580001531bc9,"Rebecca realises that swimming in the sea in the UK is a fools errand and instead, decides to treat herself like the queen she is, and goes on a month long jaunt to the Bahama's where the sea is a reasonable temperature instead.",rs_other,1,pos,1,goal_object,1,controllable,1,rebecca_swimming
5d88dec3439d210016835821,She is dragged under the water by a strong wave,rs_neg_ans4,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5d9db80fad89d50017a880e6,while swimming Rebecca gets caught in a strong current.  Luckily a dolphin is going past and gives her a ride back to shore,rs_neg_ans4,1,pos,1,goal_object,1,uncontrollable,1,rebecca_swimming
5daa50967776b10016e1bc9b,She steps on a jellyfish and her day is ruined.,rs_neg_ans2,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5db186fc4e7b0b0019151944,A storm cloud covers the beach and it very suddenly starts to rain heavily with thunder and lightning but rather bizarrely the sea is as calm as could be!,rs_neg_ans7,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5dbd96bc80dbee2c71a8c9d6,Rebecca goes swimming anyway and the lifeguard has to pull her out of the water ,rs_neg_ans9,1,neg,1,goal_object,1,neither_control,1,rebecca_swimming
5dc0b5fc0016bb061eaec90c,"Rebecca is disappointed but goes back to her sun lounger.  As she is reading her book, she hears a commotion down at the water's edge.  She looks up and sees a group of people dragging a teenage boy put of the foam, and his friend was yelling Shark! Shark! All the proper authorities were called and the boy survived. Rebecca felt very glad she listened to the lifeguards advice!",rs_neg_ans1,1,neither,1,goal_object,1,uncontrollable,1,rebecca_swimming
5dc416f7f7bfb12dbfd7c1e6,The tide is stronger than e1pected and she has to get out.-->The tide is stronger than expected and she has to get out.,rs_neg_ans4,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5dce02a5e10220052b35144a,The weather turns bad and the sea tide is stronger than e1pected.-->The weather turns bad and the sea tide is stronger than expected.,rs_neg_ans7,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5de0803843e90d0fcc462b13,Poseidon appears and we learn that Greek mythology is far better than Roman.,rs_pos_ans1,1,pos,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5de3d947e0a5173e4005da88,Rebecca goes for a swim; ignoring the lifeguard. ,rs_neg_ans9,1,pos,1,goal_object,1,controllable,1,rebecca_swimming
5de6b966dbc356646feb275b,someone not far away gets swept into the sea,rs_neg_ans1,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5decc61a488cde39be161a91,A huge wave lifts her out of the sea dumping her on the lifeguard.,rs_neg_ans4,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5def73f02ae04260076d88f8,She drowns,rs_neg_ans3,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5df2f7674f849e20d6666704,A shark appears in front of her,rs_neg_ans1,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5dfb4689ecb3ea86da0fd236,A shark appears,rs_neg_ans1,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5dfba3e169a1178d07a55d65,she goes to an outdoor swimming pool instead,rs_other,1,pos,1,goal_object,1,controllable,1,rebecca_swimming
5e08b611361a851bde3ce928,"Determined not to waste her trip Rebecca walks round the headland to a sheltered cove, out of eye shot of the lifeguard. Thinking she must be mad to defy the lifeguard she starts to head back to the beach but finds she cannot. The tide has come right in and Rebecca is marooned. ",rs_neg_ans4,1,neg,1,goal_object,1,neither_control,1,rebecca_swimming
5e1335206aab7c96df461666,she sees sharks swimming below her,rs_neg_ans1,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5e176ae1096a5e065c70a28b,she decided to swim anyway,rs_neg_ans9,1,pos,1,goal_object,1,controllable,1,rebecca_swimming
5e1b21bd07c9c73546a11776,Whilst she was swimming she got a dead leg so the lifeguard had to come and save her,rs_neg_ans4,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5e1dcb521a938a1356cc585e,"Rebecca enters the water, completely unaware of the danger that she's in. She hears a faint piano piece composed of two undulating notes. Dun Dun! The lifeguard looks away for a few seconds. He looks back. Rebecca is gone!",rs_neg_ans2,1,neg,1,goal_object,1,neither_control,1,rebecca_swimming
5e21d4156ebb72000df49f65,She sees a shark,rs_neg_ans1,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5e2586948ab7d17d602025c4,They see someone in distress in the water and go to help them,rs_neg_ans1,1,pos,1,non_goal_object,1,neither_control,1,rebecca_swimming
5e39769ea9cf94187e49eed5,She sees a shark.,rs_neg_ans1,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5e417093c3444f000ac9cb1e,A whale breaches in close view of the beach,rs_neg_ans1,1,pos,1,goal_object,1,uncontrollable,1,rebecca_swimming
5e42855a6cc37110b1c4371e,Her towel blows into the sea,rs_other,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5e497cd2bc594a3f7d0706f9,"The water is still cold to swim in, despite being a nice day",rs_neg_ans5,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5e4adfc1aaef1b02a763644d,"Tide is more unruly, and sea is more dangerous to swim in than the lifeguard anticipated",rs_neg_ans4,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5e4b550cbc830a0625f5ceff,Loud thunder erupts from the sky scaring Rebecca and changes her decision on wanting to swim today.,rs_neg_ans7,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5e5254e98564972649a270c2,"Rebecca is informed by the lifeguard that it is unsafe to swim, due to bad weather. ",rs_neg_ans7,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5e540b9b25baaf40438073bb,Rebecca sees a large number of dragon boats heading towards the shore. It's a race and this was why she was warned by the lifeguard. t wasn't the weather that was making the sea unsafe.,rs_pos_ans4,1,neither,1,goal_object,1,uncontrollable,1,rebecca_swimming
5e57b60b2019d515eeadf114,Rebecca swims in the sea and helps to rescue a child that has been swept away,rs_neg_ans1,1,pos,1,goal_object,1,controllable,1,rebecca_swimming
5e5930b7b2b1bf13a2dcc74a,The weather cleared up and the sea became settled,rs_pos_ans3,1,pos,1,goal_object,1,uncontrollable,1,rebecca_swimming
5e5e7e81381c27000b1e9cba,She was unable to swim. ,rs_other,1,neg,1,goal_object,1,neither_control,1,rebecca_swimming
5e5e882ba3b41303aee46e90,Rebecca decides to try to swim in the sea despite the life guards instructions. ,rs_neg_ans9,1,pos,1,goal_object,1,controllable,1,rebecca_swimming
5e65408fdf313c2bcfa6e24f,a huge storm breaks out ,rs_neg_ans7,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5e6590b83b1ae1317a3230a9,a tsunami happens ,rs_neg_ans7,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5e69508d30914f20a575f06d,it started raining,rs_neg_ans7,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5e6b9983d4948e1491e34553,A shark appears! The lifeguard was right and begins to punch the shark in the head,rs_neg_ans1,1,neither,1,goal_object,1,uncontrollable,1,rebecca_swimming
5e7b6d4e6817bd16806d78ae,"Rebecca carries on anyway, life's too short to worry. But then a shark rears up from the water. She is doomed... until a freak lightning strike hits and kills the shark.",rs_neg_ans9,1,neither,1,non_goal_object,1,neither_control,1,rebecca_swimming
5e8646ec42953f0e9bd50696,It starts raining?,rs_neg_ans7,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5e8e3b906f414f0c392eb5b7,she walks  back up the beach and is stung by a jellyfish on the sand,rs_neg_ans2,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5e8fa4b58028052a7880c8ac,The weather all of sudden turn sunny and hot. ,rs_pos_ans3,1,pos,1,goal_object,1,uncontrollable,1,rebecca_swimming
5e9397d303807b2006e77d5a,The water is very cold,rs_neg_ans5,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5e97039d77e41b023228fa5a,She builds a sand castle on the beach instead and une1pectedly digs up an ancient gold coin.  -->She builds a sand castle on the beach instead and unexpectedly digs up an ancient gold coin.  ,rs_pos_ans4,1,pos,1,goal_object,1,neither_control,1,rebecca_swimming
5e9a162fc140d109fe1a4618,a shark swims up to the shore,rs_neg_ans1,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5e9b6317fab83b069d085560,Natural disaster involving the amount of water ,rs_neg_ans7,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5e9ddd3544570614a6def456,The storm moves I quickly and the waves start to pull Rebecca under,rs_neg_ans7,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5e9f5bbf176a980b6531f799,"Rebecca decides to swim despite the bad weather. The water is actually calm, but she develops cramp and is unable to swim back to shore. She is found later swept up on a deserted part of the beach along the coast.",rs_neg_ans3,1,neg,1,goal_object,1,neither_control,1,rebecca_swimming
5ea05b0279591601393f3f6b,she gets dragged by the current into an area where she is trapped,rs_neg_ans4,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5ea178df379a6e02ab6c726f,Rebecca goes for a swim and a seal pops up ne1t to her-->Rebecca goes for a swim and a seal pops up next to her,rs_pos_ans4,1,pos,1,goal_object,1,neither_control,1,rebecca_swimming
5ea33c4876aac42ade7bee42,The lifeguard has a heart attack.,rs_neg_ans8,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5ea858d3147cf42814e07612,A storm happens and she is stuck at sea.,rs_neg_ans7,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5ea9eb06e3ba571520403fc6,A shark scare.,rs_neg_ans1,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5eaeaff5553e990009a3d8c0,She lost her goggle when the strap broke and a strong wave carried them away.,rs_neg_ans6,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5eb08db7b7c2711420b70629,"There are strong currents in the sea and she struggles to swim, and has to get brought in by the life guards",rs_neg_ans4,1,neg,1,goal_object,1,neither_control,1,rebecca_swimming
5eb34cf21cabb113d4fc0f2d,Lightning strikes a nearby crab.,rs_neg_ans1,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5eb417f51a17bb221ecf7803,a seagull flew overhead and poo'ed on Rebecca.,rs_neg_ans2,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5eb6d725d573b55d52905dea,The lifeguard's tower gets blown over in the wind.,rs_neg_ans8,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5eca601af9ac0e5879c8e2c6,Sees a shark,rs_neg_ans1,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5ed66ce4f02f1209fc2bc33a,"Rebecca goes swimming anyway, ignoring the lifeguard's advice and nearly drowns.",rs_neg_ans9,1,neg,1,goal_object,1,neither_control,1,rebecca_swimming
5ed7f8500e41402d24c455e7,Strong waves.,rs_neg_ans4,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5ed814fc9e50c230c1efb63c,The weather took a turn for the worse and the nice weather became a snow storm.,rs_neg_ans7,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5ed843fe0d2260359edd0013,She was swept away into dangerous waters.,rs_neg_ans4,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5edede6f7863ed18db5830b1,A shark appears,rs_neg_ans1,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5edf196f0ad20d1c592b6f29,Rebecca gets eaten by a shark,rs_neg_ans2,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5ee0f94d12ce930c1ab1d574,it starts to rain ,rs_neg_ans7,1,neg,1,non_goal_object,1,uncontrollable,1,rebecca_swimming
5ee13b0693ab7b146b37bc5b,A huge jellyfish floats up on to the beach,rs_neg_ans1,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5ee6208d05de7603946ebf53,The weather changed to be a lot nicer allowing her to swim,rs_pos_ans3,1,pos,1,goal_object,1,uncontrollable,1,rebecca_swimming
5eea2fdaa3634e0c0787e9fc,i think that the sea gets really strong and too dangerous to go in.,rs_neg_ans4,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
5eeaff28cf5da71d691ef212,"The bad weather lets up, and the sun comes out. The lifeguard is suprised, but gives everyone on the beach permission to swim in the ocean waters.  ",rs_pos_ans3,1,pos,1,goal_object,1,uncontrollable,1,rebecca_swimming
5eed11c3dea2cb12195f0c85,unable to as unsafe,rs_other,1,neg,1,goal_object,1,uncontrollable,1,rebecca_swimming
